City,Country,Region,Year,AvgCelsiusTemp,CO2,F-Gas,N2O
Maputo,Mozambique,Africa,2009,23.612653631284918,2.51,0.58,9.62
Maputo,Mozambique,Africa,2010,23.951246200607894,2.72,0.54,10.72
Maputo,Mozambique,Africa,2011,25.915512820512838,3.2,0.57,10.08
Maputo,Mozambique,Africa,2012,23.034494047619052,3.07,0.6,10.43
Maputo,Mozambique,Africa,2013,23.337837078651695,3.46,0.64,10.68
Maputo,Mozambique,Africa,2014,23.67709039548024,4.47,0.67,10.98
Maputo,Mozambique,Africa,2015,23.967382920110197,5.64,0.7,10.47
Maputo,Mozambique,Africa,2016,23.78386740331492,5.79,0.75,9.78
Maputo,Mozambique,Africa,2017,23.570330578512397,6.02,0.8,9.76
Maputo,Mozambique,Africa,2018,23.761864406779647,6.64,0.85,10.7
Maputo,Mozambique,Africa,2019,24.03972144846796,0.0,0.0,0.0
Medford,US,North America,1995,13.098,5126.9,115.29,272.69
Medford,US,North America,1996,13.027800000000004,5283.11,124.38,279.98
Medford,US,North America,1997,12.700630136986305,5547.99,130.98,273.86
Medford,US,North America,1998,12.66673130193907,5590.7,145.82,269.93
Medford,US,North America,1999,12.265631868131868,5610.3,142.42,265.35
Medford,US,North America,2000,12.4107650273224,5776.41,143.65,262.45
Medford,US,North America,2001,12.9878904109589,5749.25,130.28,255.04
Medford,US,North America,2002,12.743277777777775,5594.16,137.81,255.21
Medford,US,North America,2003,13.45274725274726,5659.63,127.23,260.06
Medford,US,North America,2004,13.333196721311484,5740.03,134.13,258.75
Medford,US,North America,2005,12.7686301369863,5756.08,135.45,257.93
Medford,US,North America,2006,13.042876712328768,5656.58,137.6,260.11
Medford,US,North America,2007,12.493241758241766,5740.27,148.45,263.29
Medford,US,North America,2008,12.33623626373628,5563.34,149.44,248.09
Medford,US,North America,2009,12.523736263736268,5159.55,144.31,241.24
Medford,US,North America,2010,12.857041095890406,5392.87,153.08,246.69
Medford,US,North America,2011,11.91021917808219,5172.1,159.37,254.86
Medford,US,North America,2012,12.971775956284143,4950.21,154.58,245.81
Medford,US,North America,2013,12.52183561643836,5089.5,154.04,246.72
Medford,US,North America,2014,14.581205479452061,5102.58,159.16,246.48
Medford,US,North America,2015,14.579698630136985,4982.79,161.05,242.64
Medford,US,North America,2016,14.145655737704914,4888.64,160.92,248.51
Medford,US,North America,2017,13.415945205479458,4813.72,165.29,249.29
Medford,US,North America,2018,13.361890410958912,4981.3,169.66,250.06
Medford,US,North America,2019,12.966712328767112,0.0,0.0,0.0
Melbourne,Australia,Australia/South Pacific,1995,17.386273972602755,289.01,2.84,75.72
Melbourne,Australia,Australia/South Pacific,1996,17.574071038251365,299.59,2.83,69.98
Melbourne,Australia,Australia/South Pacific,1997,18.014328767123295,306.77,2.74,69.01
Melbourne,Australia,Australia/South Pacific,1998,18.46360110803324,327.66,3.26,73.52
Melbourne,Australia,Australia/South Pacific,1999,18.149972527472528,333.04,2.9,90.54
Melbourne,Australia,Australia/South Pacific,2000,18.198934426229513,338.81,3.11,98.66
Melbourne,Australia,Australia/South Pacific,2001,18.384038461538445,344.96,4.32,109.13
Melbourne,Australia,Australia/South Pacific,2002,18.38297222222223,352.89,4.88,102.14
Melbourne,Australia,Australia/South Pacific,2003,18.134269972451797,351.99,5.49,62.12
Melbourne,Australia,Australia/South Pacific,2004,18.450355191256833,365.27,6.21,85.89
Melbourne,Australia,Australia/South Pacific,2005,18.755589041095885,369.51,6.99,63.08
Melbourne,Australia,Australia/South Pacific,2006,18.469780821917837,375.06,6.25,82.53
Melbourne,Australia,Australia/South Pacific,2007,18.65326923076924,385.37,7.16,77.64
Melbourne,Australia,Australia/South Pacific,2008,17.94041208791208,388.5,8.13,62.1
Melbourne,Australia,Australia/South Pacific,2009,18.827884615384612,394.95,8.91,65.75
Melbourne,Australia,Australia/South Pacific,2010,18.579945205479437,387.35,9.9,54.65
Melbourne,Australia,Australia/South Pacific,2011,18.308931506849305,385.77,10.75,107.8
Melbourne,Australia,Australia/South Pacific,2012,18.218606557377043,385.77,11.34,107.09
Melbourne,Australia,Australia/South Pacific,2013,19.091016483516484,379.27,11.94,63.53
Melbourne,Australia,Australia/South Pacific,2014,18.91700549450549,369.88,12.63,75.8
Melbourne,Australia,Australia/South Pacific,2015,18.719972527472528,375.97,13.22,71.96
Melbourne,Australia,Australia/South Pacific,2016,19.311353591160227,383.96,13.76,57.39
Melbourne,Australia,Australia/South Pacific,2017,19.15013736263737,387.2,13.34,79.44
Melbourne,Australia,Australia/South Pacific,2018,18.981662049861484,386.62,12.92,76.76
Melbourne,Australia,Australia/South Pacific,2019,19.198245125348183,0.0,0.0,0.0
Memphis,US,North America,1995,16.666109589041092,5126.9,115.29,272.69
Memphis,US,North America,1996,16.15281420765028,5283.11,124.38,279.98
Memphis,US,North America,1997,16.24720547945206,5547.99,130.98,273.86
Memphis,US,North America,1998,18.439722991689752,5590.7,145.82,269.93
Memphis,US,North America,1999,18.079093406593415,5610.3,142.42,265.35
Memphis,US,North America,2000,17.459508196721313,5776.41,143.65,262.45
Memphis,US,North America,2001,17.305999999999997,5749.25,130.28,255.04
Memphis,US,North America,2002,17.049362880886427,5594.16,137.81,255.21
Memphis,US,North America,2003,16.773333333333316,5659.63,127.23,260.06
Memphis,US,North America,2004,17.378907103825146,5740.03,134.13,258.75
Memphis,US,North America,2005,18.09657534246576,5756.08,135.45,257.93
Memphis,US,North America,2006,18.043150684931508,5656.58,137.6,260.11
Memphis,US,North America,2007,18.489120879120893,5740.27,148.45,263.29
Memphis,US,North America,2008,16.890604395604385,5563.34,149.44,248.09
Memphis,US,North America,2009,16.92019230769231,5159.55,144.31,241.24
Memphis,US,North America,2010,17.467780821917806,5392.87,153.08,246.69
Memphis,US,North America,2011,17.791671232876702,5172.1,159.37,254.86
Memphis,US,North America,2012,18.766530054644807,4950.21,154.58,245.81
Memphis,US,North America,2013,16.629178082191782,5089.5,154.04,246.72
Memphis,US,North America,2014,16.20298630136986,5102.58,159.16,246.48
Memphis,US,North America,2015,17.784191780821914,4982.79,161.05,242.64
Memphis,US,North America,2016,18.60767759562841,4888.64,160.92,248.51
Memphis,US,North America,2017,18.130904109589046,4813.72,165.29,249.29
Memphis,US,North America,2018,17.254191780821923,4981.3,169.66,250.06
Memphis,US,North America,2019,17.37210958904111,0.0,0.0,0.0
Mexico City,Mexico,North America,1995,17.522582417582406,306.52,1.84,35.44
Mexico City,Mexico,North America,1996,16.14912568306012,326.08,3.62,36.18
Mexico City,Mexico,North America,1997,16.606821917808222,349.23,4.17,36.03
Mexico City,Mexico,North America,1998,17.50096685082873,373.12,4.28,37.3
Mexico City,Mexico,North America,1999,16.19406593406592,360.47,5.32,36.5
Mexico City,Mexico,North America,2000,16.247322404371594,384.48,5.32,36.64
Mexico City,Mexico,North America,2001,16.291703296703293,382.76,5.21,37.06
Mexico City,Mexico,North America,2002,16.92555555555555,388.74,6.1,34.37
Mexico City,Mexico,North America,2003,16.981758241758236,407.0,6.5,34.9
Mexico City,Mexico,North America,2004,16.560191256830606,414.19,7.6,34.88
Mexico City,Mexico,North America,2005,17.305616438356175,432.39,8.34,36.94
Mexico City,Mexico,North America,2006,16.60136986301371,449.71,10.64,36.09
Mexico City,Mexico,North America,2007,16.68475274725274,462.41,12.29,37.05
Mexico City,Mexico,North America,2008,16.56853994490358,477.41,13.4,36.12
Mexico City,Mexico,North America,2009,17.410851648351635,461.76,14.14,36.7
Mexico City,Mexico,North America,2010,17.07583561643835,468.94,15.26,37.24
Mexico City,Mexico,North America,2011,17.521534246575346,480.96,16.26,37.94
Mexico City,Mexico,North America,2012,17.13270491803278,480.71,16.29,39.47
Mexico City,Mexico,North America,2013,17.4406301369863,469.86,17.38,43.22
Mexico City,Mexico,North America,2014,17.12791208791209,458.32,17.98,38.49
Mexico City,Mexico,North America,2015,17.31769230769228,472.59,18.59,38.47
Mexico City,Mexico,North America,2016,17.316823204419897,479.25,19.35,42.59
Mexico City,Mexico,North America,2017,17.390767123287674,471.81,20.12,42.88
Mexico City,Mexico,North America,2018,17.3548888888889,472.14,20.89,42.25
Mexico City,Mexico,North America,2019,18.136155988857933,0.0,0.0,0.0
Miami Beach,US,North America,1995,24.773671232876726,5126.9,115.29,272.69
Miami Beach,US,North America,1996,24.362896174863387,5283.11,124.38,279.98
Miami Beach,US,North America,1997,24.923479452054814,5547.99,130.98,273.86
Miami Beach,US,North America,1998,25.297977839335164,5590.7,145.82,269.93
Miami Beach,US,North America,1999,24.545769230769235,5610.3,142.42,265.35
Miami Beach,US,North America,2000,24.564043715846985,5776.41,143.65,262.45
Miami Beach,US,North America,2001,24.55621917808221,5749.25,130.28,255.04
Miami Beach,US,North America,2002,25.082188365650964,5594.16,137.81,255.21
Miami Beach,US,North America,2003,24.858328767123297,5659.63,127.23,260.06
Miami Beach,US,North America,2004,24.56773224043717,5740.03,134.13,258.75
Miami Beach,US,North America,2005,24.515205479452053,5756.08,135.45,257.93
Miami Beach,US,North America,2006,24.768082191780817,5656.58,137.6,260.11
Miami Beach,US,North America,2007,25.159258241758266,5740.27,148.45,263.29
Miami Beach,US,North America,2008,25.232853107344635,5563.34,149.44,248.09
Miami Beach,US,North America,2009,25.172692307692305,5159.55,144.31,241.24
Miami Beach,US,North America,2010,24.002465753424655,5392.87,153.08,246.69
Miami Beach,US,North America,2011,25.357452054794518,5172.1,159.37,254.86
Miami Beach,US,North America,2012,24.879863387978165,4950.21,154.58,245.81
Miami Beach,US,North America,2013,25.182602739726015,5089.5,154.04,246.72
Miami Beach,US,North America,2014,24.985013698630134,5102.58,159.16,246.48
Miami Beach,US,North America,2015,25.86172602739726,4982.79,161.05,242.64
Miami Beach,US,North America,2016,25.31166666666665,4888.64,160.92,248.51
Miami Beach,US,North America,2017,25.87084931506849,4813.72,165.29,249.29
Miami Beach,US,North America,2018,25.12950684931509,4981.3,169.66,250.06
Miami Beach,US,North America,2019,25.802986301369874,0.0,0.0,0.0
Midland Odessa,US,North America,1995,17.747808219178097,5126.9,115.29,272.69
Midland Odessa,US,North America,1996,17.986786703601112,5283.11,124.38,279.98
Midland Odessa,US,North America,1997,16.73202739726027,5547.99,130.98,273.86
Midland Odessa,US,North America,1998,19.12637119113573,5590.7,145.82,269.93
Midland Odessa,US,North America,1999,18.427719780219768,5610.3,142.42,265.35
Midland Odessa,US,North America,2000,18.526010928961764,5776.41,143.65,262.45
Midland Odessa,US,North America,2001,18.11315068493151,5749.25,130.28,255.04
Midland Odessa,US,North America,2002,17.400166204986135,5594.16,137.81,255.21
Midland Odessa,US,North America,2003,18.32876373626375,5659.63,127.23,260.06
Midland Odessa,US,North America,2004,17.296775956284144,5740.03,134.13,258.75
Midland Odessa,US,North America,2005,17.5813424657534,5756.08,135.45,257.93
Midland Odessa,US,North America,2006,18.620547945205477,5656.58,137.6,260.11
Midland Odessa,US,North America,2007,16.994876033057846,5740.27,148.45,263.29
Midland Odessa,US,North America,2008,17.8378021978022,5563.34,149.44,248.09
Midland Odessa,US,North America,2009,17.91777472527471,5159.55,144.31,241.24
Midland Odessa,US,North America,2010,17.581068493150685,5392.87,153.08,246.69
Midland Odessa,US,North America,2011,19.42213698630137,5172.1,159.37,254.86
Midland Odessa,US,North America,2012,19.2812295081967,4950.21,154.58,245.81
Midland Odessa,US,North America,2013,18.115452054794513,5089.5,154.04,246.72
Midland Odessa,US,North America,2014,18.385342465753407,5102.58,159.16,246.48
Midland Odessa,US,North America,2015,18.176273972602743,4982.79,161.05,242.64
Midland Odessa,US,North America,2016,19.321939890710375,4888.64,160.92,248.51
Midland Odessa,US,North America,2017,19.44071232876712,4813.72,165.29,249.29
Midland Odessa,US,North America,2018,18.887342465753427,4981.3,169.66,250.06
Midland Odessa,US,North America,2019,18.700191780821925,0.0,0.0,0.0
Milan,Italy,Europe,1995,11.467327823691463,416.42,1.78,27.96
Milan,Italy,Europe,1996,11.409180327868858,412.15,1.49,28.23
Milan,Italy,Europe,1997,12.621287671232864,415.52,1.86,27.9
Milan,Italy,Europe,1998,12.384930747922455,426.37,2.3,28.33
Milan,Italy,Europe,1999,12.72005494505494,433.01,2.81,28.56
Milan,Italy,Europe,2000,12.969644808743167,436.3,3.48,28.85
Milan,Italy,Europe,2001,12.547479452054791,436.57,4.48,27.71
Milan,Italy,Europe,2002,12.440609418282547,443.47,5.29,28.18
Milan,Italy,Europe,2003,13.14328767123288,462.2,6.03,27.82
Milan,Italy,Europe,2004,12.051256830601096,472.41,6.93,29.0
Milan,Italy,Europe,2005,11.916410958904114,473.83,7.93,27.92
Milan,Italy,Europe,2006,12.265835616438354,466.65,8.78,22.92
Milan,Italy,Europe,2007,12.476043956043968,459.37,9.73,22.5
Milan,Italy,Europe,2008,12.504478021978038,444.98,10.51,21.03
Milan,Italy,Europe,2009,12.603818681318678,397.06,11.31,19.49
Milan,Italy,Europe,2010,11.81630136986301,405.27,12.01,18.91
Milan,Italy,Europe,2011,13.144931506849321,396.69,12.93,17.9
Milan,Italy,Europe,2012,12.806448087431688,376.75,13.51,18.52
Milan,Italy,Europe,2013,12.41386301369863,346.45,14.15,18.38
Milan,Italy,Europe,2014,13.264532967032965,327.49,14.81,17.84
Milan,Italy,Europe,2015,13.260439560439556,337.86,15.21,18.08
Milan,Italy,Europe,2016,13.229861878453043,333.34,15.38,18.06
Milan,Italy,Europe,2017,13.546712328767128,329.19,14.28,17.96
Milan,Italy,Europe,2018,14.125429362880881,324.85,13.17,17.9
Milan,Italy,Europe,2019,13.971448467966587,0.0,0.0,0.0
Milwaukee,US,North America,1995,9.089561643835623,5126.9,115.29,272.69
Milwaukee,US,North America,1996,7.519386503067483,5283.11,124.38,279.98
Milwaukee,US,North America,1997,8.065698630136987,5547.99,130.98,273.86
Milwaukee,US,North America,1998,10.847673130193906,5590.7,145.82,269.93
Milwaukee,US,North America,1999,9.935192307692304,5610.3,142.42,265.35
Milwaukee,US,North America,2000,8.891666666666667,5776.41,143.65,262.45
Milwaukee,US,North America,2001,9.63046575342466,5749.25,130.28,255.04
Milwaukee,US,North America,2002,9.466138888888892,5594.16,137.81,255.21
Milwaukee,US,North America,2003,8.466813186813184,5659.63,127.23,260.06
Milwaukee,US,North America,2004,8.839071038251376,5740.03,134.13,258.75
Milwaukee,US,North America,2005,9.610657534246572,5756.08,135.45,257.93
Milwaukee,US,North America,2006,10.218493150684933,5656.58,137.6,260.11
Milwaukee,US,North America,2007,9.6145054945055,5740.27,148.45,263.29
Milwaukee,US,North America,2008,8.439835164835163,5563.34,149.44,248.09
Milwaukee,US,North America,2009,8.625467032967034,5159.55,144.31,241.24
Milwaukee,US,North America,2010,10.184657534246583,5392.87,153.08,246.69
Milwaukee,US,North America,2011,9.338328767123283,5172.1,159.37,254.86
Milwaukee,US,North America,2012,11.10994535519126,4950.21,154.58,245.81
Milwaukee,US,North America,2013,8.327945205479445,5089.5,154.04,246.72
Milwaukee,US,North America,2014,7.326931506849317,5102.58,159.16,246.48
Milwaukee,US,North America,2015,9.309945205479455,4982.79,161.05,242.64
Milwaukee,US,North America,2016,10.499999999999995,4888.64,160.92,248.51
Milwaukee,US,North America,2017,10.353095890410964,4813.72,165.29,249.29
Milwaukee,US,North America,2018,9.46712328767123,4981.3,169.66,250.06
Milwaukee,US,North America,2019,8.918493150684935,0.0,0.0,0.0
Minneapolis St. Paul,US,North America,1995,7.677068493150683,5126.9,115.29,272.69
Minneapolis St. Paul,US,North America,1996,5.9156473829201115,5283.11,124.38,279.98
Minneapolis St. Paul,US,North America,1997,7.387287671232873,5547.99,130.98,273.86
Minneapolis St. Paul,US,North America,1998,9.971357340720223,5590.7,145.82,269.93
Minneapolis St. Paul,US,North America,1999,9.21604395604396,5610.3,142.42,265.35
Minneapolis St. Paul,US,North America,2000,8.172185792349715,5776.41,143.65,262.45
Minneapolis St. Paul,US,North America,2001,8.81980821917809,5749.25,130.28,255.04
Minneapolis St. Paul,US,North America,2002,8.237111111111114,5594.16,137.81,255.21
Minneapolis St. Paul,US,North America,2003,8.208159340659337,5659.63,127.23,260.06
Minneapolis St. Paul,US,North America,2004,8.136748633879781,5740.03,134.13,258.75
Minneapolis St. Paul,US,North America,2005,9.117068493150692,5756.08,135.45,257.93
Minneapolis St. Paul,US,North America,2006,9.800301369863016,5656.58,137.6,260.11
Minneapolis St. Paul,US,North America,2007,8.94494505494506,5740.27,148.45,263.29
Minneapolis St. Paul,US,North America,2008,7.139010989010992,5563.34,149.44,248.09
Minneapolis St. Paul,US,North America,2009,7.685851648351659,5159.55,144.31,241.24
Minneapolis St. Paul,US,North America,2010,9.047753424657538,5392.87,153.08,246.69
Minneapolis St. Paul,US,North America,2011,8.849452054794517,5172.1,159.37,254.86
Minneapolis St. Paul,US,North America,2012,10.513743169398907,4950.21,154.58,245.81
Minneapolis St. Paul,US,North America,2013,7.490027397260277,5089.5,154.04,246.72
Minneapolis St. Paul,US,North America,2014,6.4608767123287665,5102.58,159.16,246.48
Minneapolis St. Paul,US,North America,2015,9.301150684931505,4982.79,161.05,242.64
Minneapolis St. Paul,US,North America,2016,9.86887978142077,4888.64,160.92,248.51
Minneapolis St. Paul,US,North America,2017,9.272876712328765,4813.72,165.29,249.29
Minneapolis St. Paul,US,North America,2018,8.244164383561648,4981.3,169.66,250.06
Minneapolis St. Paul,US,North America,2019,7.39802739726028,0.0,0.0,0.0
Minsk,Belarus,Europe,1995,6.840465753424656,57.53,0.0,11.87
Minsk,Belarus,Europe,1996,5.360765027322401,58.48,0.0,11.9
Minsk,Belarus,Europe,1997,6.0950684931506895,59.05,0.01,11.93
Minsk,Belarus,Europe,1998,6.91246498599439,57.23,0.01,11.85
Minsk,Belarus,Europe,1999,8.29326923076923,54.98,0.01,11.79
Minsk,Belarus,Europe,2000,8.311748633879786,52.99,0.01,11.64
Minsk,Belarus,Europe,2001,7.426136986301373,51.74,0.01,12.26
Minsk,Belarus,Europe,2002,8.074376731301935,51.77,0.02,11.19
Minsk,Belarus,Europe,2003,7.002219178082193,52.55,0.02,11.43
Minsk,Belarus,Europe,2004,7.06677595628415,55.77,0.02,11.65
Minsk,Belarus,Europe,2005,7.3029863013698595,56.48,0.03,12.0
Minsk,Belarus,Europe,2006,7.315452054794521,58.81,0.03,12.46
Minsk,Belarus,Europe,2007,8.197327823691456,57.35,0.04,12.32
Minsk,Belarus,Europe,2008,8.318159340659346,60.27,0.04,12.82
Minsk,Belarus,Europe,2009,7.231510989010995,57.2,0.04,12.99
Minsk,Belarus,Europe,2010,7.159287671232876,61.47,0.02,12.88
Minsk,Belarus,Europe,2011,8.062054794520545,58.35,0.04,13.38
Minsk,Belarus,Europe,2012,7.284234972677592,59.79,0.05,13.24
Minsk,Belarus,Europe,2013,7.955643835616437,59.93,0.06,13.04
Minsk,Belarus,Europe,2014,8.233653846153842,59.47,0.07,12.64
Minsk,Belarus,Europe,2015,9.027554945054947,54.89,0.08,12.53
Minsk,Belarus,Europe,2016,8.006712707182327,55.21,0.08,11.75
Minsk,Belarus,Europe,2017,7.830933734939761,56.24,0.08,12.16
Minsk,Belarus,Europe,2018,6.900790378006872,59.31,0.08,12.01
Minsk,Belarus,Europe,2019,6.93743772241993,0.0,0.0,0.0
Mobile,US,North America,1995,19.286821917808222,5126.9,115.29,272.69
Mobile,US,North America,1996,18.594848484848498,5283.11,124.38,279.98
Mobile,US,North America,1997,18.84224657534245,5547.99,130.98,273.86
Mobile,US,North America,1998,20.076038781163454,5590.7,145.82,269.93
Mobile,US,North America,1999,19.63604395604396,5610.3,142.42,265.35
Mobile,US,North America,2000,19.429234972677587,5776.41,143.65,262.45
Mobile,US,North America,2001,19.25641095890411,5749.25,130.28,255.04
Mobile,US,North America,2002,19.09360110803326,5594.16,137.81,255.21
Mobile,US,North America,2003,19.3866575342466,5659.63,127.23,260.06
Mobile,US,North America,2004,19.700956284152998,5740.03,134.13,258.75
Mobile,US,North America,2005,19.457753424657547,5756.08,135.45,257.93
Mobile,US,North America,2006,19.793808219178086,5656.58,137.6,260.11
Mobile,US,North America,2007,19.527032967032962,5740.27,148.45,263.29
Mobile,US,North America,2008,19.04726027397258,5563.34,149.44,248.09
Mobile,US,North America,2009,19.411208791208814,5159.55,144.31,241.24
Mobile,US,North America,2010,18.65775342465753,5392.87,153.08,246.69
Mobile,US,North America,2011,19.755753424657534,5172.1,159.37,254.86
Mobile,US,North America,2012,20.111994535519134,4950.21,154.58,245.81
Mobile,US,North America,2013,19.086136986301362,5089.5,154.04,246.72
Mobile,US,North America,2014,18.166054794520534,5102.58,159.16,246.48
Mobile,US,North America,2015,19.930904109589047,4982.79,161.05,242.64
Mobile,US,North America,2016,19.963251366120208,4888.64,160.92,248.51
Mobile,US,North America,2017,20.31816438356163,4813.72,165.29,249.29
Mobile,US,North America,2018,20.11139726027396,4981.3,169.66,250.06
Mobile,US,North America,2019,20.44024657534244,0.0,0.0,0.0
Monterrey,Mexico,North America,1995,25.285397260273967,306.52,1.84,35.44
Monterrey,Mexico,North America,1996,25.47464480874316,326.08,3.62,36.18
Monterrey,Mexico,North America,1997,24.078465753424656,349.23,4.17,36.03
Monterrey,Mexico,North America,1998,25.934640883977895,373.12,4.28,37.3
Monterrey,Mexico,North America,1999,25.61170798898072,360.47,5.32,36.5
Monterrey,Mexico,North America,2000,25.04043835616438,384.48,5.32,36.64
Monterrey,Mexico,North America,2001,24.596876712328765,382.76,5.21,37.06
Monterrey,Mexico,North America,2002,24.504166666666663,388.74,6.1,34.37
Monterrey,Mexico,North America,2003,24.360000000000014,407.0,6.5,34.9
Monterrey,Mexico,North America,2004,24.39707650273224,414.19,7.6,34.88
Monterrey,Mexico,North America,2005,24.48117808219178,432.39,8.34,36.94
Monterrey,Mexico,North America,2006,24.99616438356164,449.71,10.64,36.09
Monterrey,Mexico,North America,2007,23.828653846153838,462.41,12.29,37.05
Monterrey,Mexico,North America,2008,24.233057851239657,477.41,13.4,36.12
Monterrey,Mexico,North America,2009,24.85291208791206,461.76,14.14,36.7
Monterrey,Mexico,North America,2010,23.48928767123289,468.94,15.26,37.24
Monterrey,Mexico,North America,2011,24.640576923076928,480.96,16.26,37.94
Monterrey,Mexico,North America,2012,24.392459016393428,480.71,16.29,39.47
Monterrey,Mexico,North America,2013,22.98690410958903,469.86,17.38,43.22
Monterrey,Mexico,North America,2014,22.62516483516485,458.32,17.98,38.49
Monterrey,Mexico,North America,2015,22.26315934065935,472.59,18.59,38.47
Monterrey,Mexico,North America,2016,23.518287292817686,479.25,19.35,42.59
Monterrey,Mexico,North America,2017,23.644164383561655,471.81,20.12,42.88
Monterrey,Mexico,North America,2018,22.604361111111125,472.14,20.89,42.25
Monterrey,Mexico,North America,2019,23.24395543175488,0.0,0.0,0.0
Montgomery,US,North America,1995,18.386328767123278,5126.9,115.29,272.69
Montgomery,US,North America,1996,17.086306818181814,5283.11,124.38,279.98
Montgomery,US,North America,1997,17.73621917808219,5547.99,130.98,273.86
Montgomery,US,North America,1998,19.30340720221606,5590.7,145.82,269.93
Montgomery,US,North America,1999,18.525329670329675,5610.3,142.42,265.35
Montgomery,US,North America,2000,18.27622950819674,5776.41,143.65,262.45
Montgomery,US,North America,2001,17.84679452054795,5749.25,130.28,255.04
Montgomery,US,North America,2002,18.228254847645417,5594.16,137.81,255.21
Montgomery,US,North America,2003,17.82463013698631,5659.63,127.23,260.06
Montgomery,US,North America,2004,19.178278688524586,5740.03,134.13,258.75
Montgomery,US,North America,2005,18.273013698630162,5756.08,135.45,257.93
Montgomery,US,North America,2006,18.740493150684944,5656.58,137.6,260.11
Montgomery,US,North America,2007,19.231181318681323,5740.27,148.45,263.29
Montgomery,US,North America,2008,18.33802197802197,5563.34,149.44,248.09
Montgomery,US,North America,2009,18.20900826446281,5159.55,144.31,241.24
Montgomery,US,North America,2010,17.870136986301347,5392.87,153.08,246.69
Montgomery,US,North America,2011,18.861095890410965,5172.1,159.37,254.86
Montgomery,US,North America,2012,19.4948087431694,4950.21,154.58,245.81
Montgomery,US,North America,2013,18.47194520547947,5089.5,154.04,246.72
Montgomery,US,North America,2014,17.993508287292816,5102.58,159.16,246.48
Montgomery,US,North America,2015,19.583726027397248,4982.79,161.05,242.64
Montgomery,US,North America,2016,19.892131147540976,4888.64,160.92,248.51
Montgomery,US,North America,2017,19.799726027397256,4813.72,165.29,249.29
Montgomery,US,North America,2018,18.97813698630136,4981.3,169.66,250.06
Montgomery,US,North America,2019,19.74199999999999,0.0,0.0,0.0
Montreal,Canada,North America,1995,6.995479452054794,449.5,9.02,45.95
Montreal,Canada,North America,1996,6.808333333333338,463.16,9.02,48.58
Montreal,Canada,North America,1997,6.293917808219181,478.53,9.27,46.6
Montreal,Canada,North America,1998,9.004072022160665,486.76,10.4,43.64
Montreal,Canada,North America,1999,8.56870879120879,495.14,9.89,40.81
Montreal,Canada,North America,2000,6.731808219178083,515.0,10.6,39.25
Montreal,Canada,North America,2001,8.390712328767128,506.94,9.72,38.91
Montreal,Canada,North America,2002,7.759307479224372,525.47,10.01,40.16
Montreal,Canada,North America,2003,6.739945054945053,545.36,10.05,40.79
Montreal,Canada,North America,2004,6.605737704918028,537.25,10.41,42.47
Montreal,Canada,North America,2005,7.805780821917811,549.97,10.33,43.25
Montreal,Canada,North America,2006,8.476246575342465,541.07,9.86,38.62
Montreal,Canada,North America,2007,7.209862637362633,571.31,9.28,42.43
Montreal,Canada,North America,2008,7.302356164383567,550.2,9.32,42.33
Montreal,Canada,North America,2009,6.9878846153846155,520.8,9.67,38.8
Montreal,Canada,North America,2010,9.821196581196581,535.03,9.99,38.97
Montvideo,Uruguay,South/Central America & Carribean,1995,15.348931506849327,4.69,0.04,7.08
Montvideo,Uruguay,South/Central America & Carribean,1996,15.660300546448077,5.45,0.07,7.33
Montvideo,Uruguay,South/Central America & Carribean,1997,16.066301369862998,5.56,0.09,7.16
Montvideo,Uruguay,South/Central America & Carribean,1998,15.468060941828256,5.78,0.11,6.95
Montvideo,Uruguay,South/Central America & Carribean,1999,15.384148351648339,6.78,0.13,6.78
Montvideo,Uruguay,South/Central America & Carribean,2000,15.785424657534257,5.46,0.15,6.57
Montvideo,Uruguay,South/Central America & Carribean,2001,16.600741758241753,4.95,0.17,6.71
Montvideo,Uruguay,South/Central America & Carribean,2002,16.242138888888892,4.53,0.18,6.7
Montvideo,Uruguay,South/Central America & Carribean,2003,15.828397790055247,4.49,0.2,7.1
Montvideo,Uruguay,South/Central America & Carribean,2004,16.606284153005458,5.46,0.21,7.45
Montvideo,Uruguay,South/Central America & Carribean,2005,16.572136986301366,5.41,0.23,7.49
Montvideo,Uruguay,South/Central America & Carribean,2006,16.61408219178084,6.33,0.27,7.91
Montvideo,Uruguay,South/Central America & Carribean,2007,16.01074175824175,5.85,0.31,7.78
Montvideo,Uruguay,South/Central America & Carribean,2008,16.72909090909089,7.75,0.35,7.89
Montvideo,Uruguay,South/Central America & Carribean,2009,16.37821428571427,7.67,0.39,7.9
Montvideo,Uruguay,South/Central America & Carribean,2010,16.624712328767142,6.28,0.43,7.87
Montvideo,Uruguay,South/Central America & Carribean,2011,16.26819178082193,7.61,0.5,7.77
Montvideo,Uruguay,South/Central America & Carribean,2012,17.12625683060109,8.52,0.56,8.21
Montvideo,Uruguay,South/Central America & Carribean,2013,16.457424657534236,7.36,0.63,8.18
Montvideo,Uruguay,South/Central America & Carribean,2014,17.15535714285715,6.5,0.7,8.12
Montvideo,Uruguay,South/Central America & Carribean,2015,17.112197802197795,6.59,0.77,7.72
Montvideo,Uruguay,South/Central America & Carribean,2016,16.493829201101946,6.53,0.84,7.99
Montvideo,Uruguay,South/Central America & Carribean,2017,17.615671232876725,6.08,0.91,7.76
Montvideo,Uruguay,South/Central America & Carribean,2018,16.93966666666667,6.52,0.98,7.73
