,Country,Country Code,Indicator Name,Indicator Code,Year,GDP,City,Region,AvgCelsiusTemp,CO2,F-Gas,N2O
651,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Montreal,North America,8.476246575342465,541.07,9.86,38.62
652,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Ottawa,North America,7.765068493150685,541.07,9.86,38.62
653,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Quebec,North America,6.269917808219176,541.07,9.86,38.62
654,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Regina,North America,4.403671232876712,541.07,9.86,38.62
655,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Toronto,North America,9.874410958904118,541.07,9.86,38.62
656,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Vancouver,North America,10.766273972602743,541.07,9.86,38.62
657,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2006,1315415197461.21,Winnipeg,North America,5.219780821917811,541.07,9.86,38.62
658,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Calgary,North America,4.938324175824172,571.31,9.28,42.43
659,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Edmonton,North America,4.535164835164831,571.31,9.28,42.43
660,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Halifax,North America,5.7398901098901165,571.31,9.28,42.43
661,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Montreal,North America,7.209862637362633,571.31,9.28,42.43
662,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Ottawa,North America,6.688736263736267,571.31,9.28,42.43
663,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Quebec,North America,4.927071823204418,571.31,9.28,42.43
664,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Regina,North America,3.406153846153847,571.31,9.28,42.43
665,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Toronto,North America,9.185934065934063,571.31,9.28,42.43
666,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Vancouver,North America,10.23502747252747,571.31,9.28,42.43
667,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2007,1464977190205.75,Winnipeg,North America,3.407417582417584,571.31,9.28,42.43
668,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Calgary,North America,4.728531073446329,550.2,9.32,42.33
669,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Edmonton,North America,4.4198300283286125,550.2,9.32,42.33
670,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Halifax,North America,6.3697802197802185,550.2,9.32,42.33
671,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Montreal,North America,7.302356164383567,550.2,9.32,42.33
672,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Ottawa,North America,6.4563736263736295,550.2,9.32,42.33
673,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Quebec,North America,4.817753424657536,550.2,9.32,42.33
674,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Regina,North America,2.471158192090397,550.2,9.32,42.33
675,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Toronto,North America,8.368049450549455,550.2,9.32,42.33
676,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Vancouver,North America,9.928526912181304,550.2,9.32,42.33
677,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2008,1549131208997.19,Winnipeg,North America,2.076630136986298,550.2,9.32,42.33
678,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Calgary,North America,4.078461538461535,520.8,9.67,38.8
679,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Edmonton,North America,3.515989010989011,520.8,9.67,38.8
680,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Halifax,North America,5.96236263736263,520.8,9.67,38.8
681,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Montreal,North America,6.987884615384616,520.8,9.67,38.8
682,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Ottawa,North America,6.27972527472528,520.8,9.67,38.8
683,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Quebec,North America,4.836887052341597,520.8,9.67,38.8
684,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Regina,North America,1.4246978021978016,520.8,9.67,38.8
685,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Toronto,North America,8.26931318681319,520.8,9.67,38.8
686,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Vancouver,North America,10.309340659340664,520.8,9.67,38.8
687,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2009,1371153004986.44,Winnipeg,North America,2.655741758241757,520.8,9.67,38.8
688,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Calgary,North America,4.514438356164385,535.03,9.99,38.97
689,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Edmonton,North America,4.30709589041096,535.03,9.99,38.97
690,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Halifax,North America,7.749917808219181,535.03,9.99,38.97
691,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Montreal,North America,9.82119658119658,535.03,9.99,38.97
692,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Ottawa,North America,8.080958904109588,535.03,9.99,38.97
693,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Quebec,North America,6.876630136986301,535.03,9.99,38.97
694,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Regina,North America,3.1207397260274004,535.03,9.99,38.97
695,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Toronto,North America,9.757589041095889,535.03,9.99,38.97
696,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Vancouver,North America,10.926054794520544,535.03,9.99,38.97
697,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2010,1613464422811.13,Winnipeg,North America,4.765342465753429,535.03,9.99,38.97
698,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Calgary,North America,4.445041095890412,547.72,10.59,41.33
699,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Edmonton,North America,4.2741643835616445,547.72,10.59,41.33
700,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Halifax,North America,7.07035616438356,547.72,10.59,41.33
701,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Ottawa,North America,7.700575342465753,547.72,10.59,41.33
702,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Quebec,North America,5.932212885154068,547.72,10.59,41.33
703,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Regina,North America,3.4171232876712367,547.72,10.59,41.33
704,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Toronto,North America,9.392931506849315,547.72,10.59,41.33
705,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Vancouver,North America,9.913534246575344,547.72,10.59,41.33
706,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2011,1788647906047.76,Winnipeg,North America,4.3078904109589065,547.72,10.59,41.33
707,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Calgary,North America,4.966904109589042,547.14,11.28,43.25
708,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Edmonton,North America,4.485081967213118,547.14,11.28,43.25
709,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Halifax,North America,7.870163934426224,547.14,11.28,43.25
710,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Ottawa,North America,7.974371584699453,547.14,11.28,43.25
711,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Quebec,North America,6.5392897727272725,547.14,11.28,43.25
712,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Regina,North America,4.014508196721309,547.14,11.28,43.25
713,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Toronto,North America,10.696256830601088,547.14,11.28,43.25
714,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Vancouver,North America,10.355300546448092,547.14,11.28,43.25
715,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2012,1828689329348.99,Winnipeg,North America,5.15964480874317,547.14,11.28,43.25
716,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Calgary,North America,4.889068493150687,556.35,11.47,42.6
717,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Edmonton,North America,4.219013698630138,556.35,11.47,42.6
718,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Halifax,North America,6.54882191780822,556.35,11.47,42.6
719,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Ottawa,North America,6.420273972602735,556.35,11.47,42.6
720,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Quebec,North America,5.012520547945199,556.35,11.47,42.6
721,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Regina,North America,1.6736986301369878,556.35,11.47,42.6
722,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Toronto,North America,8.712657534246572,556.35,11.47,42.6
723,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Vancouver,North America,10.442219178082192,556.35,11.47,42.6
724,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2013,1847208522155.34,Winnipeg,North America,2.0507397260273965,556.35,11.47,42.6
725,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Calgary,North America,-0.5753750000000009,561.83,11.52,41.84
726,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Edmonton,North America,4.085906593406594,561.83,11.52,41.84
727,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Halifax,North America,0.8642857142857128,561.83,11.52,41.84
728,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Ottawa,North America,-0.1550931677018649,561.83,11.52,41.84
729,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Quebec,North America,4.682166666666671,561.83,11.52,41.84
730,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Regina,North America,1.8767123287671257,561.83,11.52,41.84
731,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Toronto,North America,1.3370186335403704,561.83,11.52,41.84
732,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Vancouver,North America,8.152173913043484,561.83,11.52,41.84
733,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2014,1803533209844.65,Winnipeg,North America,-6.002795031055903,561.83,11.52,41.84
734,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2015,1556129524418.21,Edmonton,North America,-4.714285714285715,558.8,12.42,41.86
735,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2015,1556129524418.21,Quebec,North America,4.781735537190085,558.8,12.42,41.86
736,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2015,1556129524418.21,Regina,North America,4.544532967032966,558.8,12.42,41.86
737,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2016,1528243213982.08,Quebec,North America,5.170167130919215,550.48,13.23,40.99
738,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2016,1528243213982.08,Regina,North America,5.141098901098897,550.48,13.23,40.99
739,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2017,1649878054226.82,Quebec,North America,4.8475206611570245,562.26,13.33,41.4
740,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2017,1649878054226.82,Regina,North America,3.996191780821917,562.26,13.33,41.4
741,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2018,1716262621082.22,Quebec,North America,4.856890756302515,574.4,13.42,43.12
742,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2018,1716262621082.22,Regina,North America,2.5997245179063366,574.4,13.42,43.12
743,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2019,1736425629519.96,Quebec,North America,4.138161559888582,,,
744,Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,2019,1736425629519.96,Regina,North America,2.0423901098901127,,,
745,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1995,1115389731.79119,Bangui,Africa,25.756524822695027,0.16,0.0,23.27
746,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1996,1007791186.20106,Bangui,Africa,25.43125475285172,0.17,0.0,24.63
747,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1997,937741468.029676,Bangui,Africa,26.0183606557377,0.17,0.0,25.04
748,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1998,967338348.658314,Bangui,Africa,26.2285099337748,0.23,0.0,26.39
749,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,1999,999477510.686632,Bangui,Africa,25.86541538461538,0.24,0.0,25.48
750,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2000,914500299.097034,Bangui,Africa,25.74260115606937,0.24,0.0,27.34
751,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2001,931833302.752857,Bangui,Africa,25.54030640668525,0.25,0.01,25.15
752,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2002,991387870.12463,Bangui,Africa,25.62876056338028,0.25,0.01,23.79
753,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2003,1139754799.16304,Bangui,Africa,25.714801136363647,0.24,0.01,26.28
754,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2004,1270080250.65268,Bangui,Africa,25.73215083798881,0.24,0.01,24.73
755,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2005,1337362392.15225,Bangui,Africa,25.85650429799426,0.24,0.01,25.08
756,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2006,1460561215.4447,Bangui,Africa,25.844929178470235,0.26,0.01,25.28
757,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2007,1697565948.65323,Bangui,Africa,26.17810198300283,0.26,0.02,25.56
758,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2008,1985240986.18508,Bangui,Africa,25.93134986225896,0.26,0.02,26.38
759,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2009,2059094048.26019,Bangui,Africa,26.215331412103744,0.26,0.02,24.15
760,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2010,2142591375.85053,Bangui,Africa,26.612287390029337,0.27,0.02,25.42
761,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2011,2437982839.63072,Bangui,Africa,26.24386301369865,0.29,0.03,27.17
762,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2012,2510126699.05356,Bangui,Africa,26.166857923497272,0.3,0.03,26.84
763,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2013,1691544192.38242,Bangui,Africa,25.98019230769232,0.3,0.03,28.66
764,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2014,1894813504.52945,Bangui,Africa,25.98120111731842,0.3,0.03,29.59
765,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2015,1695825708.45604,Bangui,Africa,26.155564971751406,0.31,0.03,30.91
766,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2016,1825018190.85071,Bangui,Africa,26.271491712707185,0.31,0.03,32.14
767,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2017,2072350151.13061,Bangui,Africa,26.31194520547945,0.31,0.03,31.62
768,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2018,2220978978.17342,Bangui,Africa,25.824083333333345,0.33,0.04,32.11
769,Central African Republic,CAF,GDP (current US$),NY.GDP.MKTP.CD,2019,2220307368.69593,Bangui,Africa,26.37658610271904,,,
770,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1995,734547898220.508,Beijing,Asia,13.33079452054794,3084.87,12.57,370.95
771,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1995,734547898220.508,Chengdu,Asia,16.646876712328783,3084.87,12.57,370.95
772,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1995,734547898220.508,Guangzhou,Asia,22.24660273972603,3084.87,12.57,370.95
773,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1995,734547898220.508,Shanghai,Asia,16.183589041095885,3084.87,12.57,370.95
774,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1995,734547898220.508,Shenyang,Asia,8.737863013698638,3084.87,12.57,370.95
775,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1996,863746717503.789,Beijing,Asia,12.672704918032792,3064.88,17.59,396.54
776,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1996,863746717503.789,Chengdu,Asia,16.070491803278685,3064.88,17.59,396.54
777,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1996,863746717503.789,Guangzhou,Asia,22.144234972677577,3064.88,17.59,396.54
778,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1996,863746717503.789,Shanghai,Asia,16.136885245901663,3064.88,17.59,396.54
779,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1996,863746717503.789,Shenyang,Asia,8.222568306010922,3064.88,17.59,396.54
780,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1997,961603952951.82,Beijing,Asia,12.857315068493149,3128.65,22.61,368.67
781,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1997,961603952951.82,Chengdu,Asia,17.841917404129802,3128.65,22.61,368.67
782,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1997,961603952951.82,Guangzhou,Asia,22.556849315068508,3128.65,22.61,368.67
783,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1997,961603952951.82,Shanghai,Asia,17.188931506849304,3128.65,22.61,368.67
784,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1997,961603952951.82,Shenyang,Asia,9.017397260273974,3128.65,22.61,368.67
785,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1998,1029043097554.08,Beijing,Asia,13.269418282548472,3232.12,27.62,377.47
786,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1998,1029043097554.08,Chengdu,Asia,17.93293628808863,3232.12,27.62,377.47
787,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1998,1029043097554.08,Guangzhou,Asia,23.496592797783958,3232.12,27.62,377.47
788,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1998,1029043097554.08,Shanghai,Asia,18.051108033240997,3232.12,27.62,377.47
789,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1998,1029043097554.08,Shenyang,Asia,10.011055555555552,3232.12,27.62,377.47
790,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1999,1093997267271.06,Beijing,Asia,13.046318681318676,3149.2,32.64,393.76
791,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1999,1093997267271.06,Chengdu,Asia,17.43063186813188,3149.2,32.64,393.76
792,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1999,1093997267271.06,Guangzhou,Asia,23.172115384615378,3149.2,32.64,393.76
793,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1999,1093997267271.06,Shanghai,Asia,17.05071428571428,3149.2,32.64,393.76
794,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,1999,1093997267271.06,Shenyang,Asia,9.162967032967028,3149.2,32.64,393.76
795,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1211346869605.24,Beijing,Asia,12.6524043715847,3344.09,37.66,386.08
796,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1211346869605.24,Chengdu,Asia,17.07838797814207,3344.09,37.66,386.08
797,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1211346869605.24,Guangzhou,Asia,22.705710382513654,3344.09,37.66,386.08
798,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1211346869605.24,Shanghai,Asia,17.433917808219178,3344.09,37.66,386.08
799,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2000,1211346869605.24,Shenyang,Asia,8.371092896174869,3344.09,37.66,386.08
800,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2001,1339395718865.3,Beijing,Asia,12.71684931506849,3526.75,52.05,388.46
801,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2001,1339395718865.3,Chengdu,Asia,17.452767123287668,3526.75,52.05,388.46
802,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2001,1339395718865.3,Guangzhou,Asia,22.78208219178083,3526.75,52.05,388.46
803,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2001,1339395718865.3,Shanghai,Asia,17.35734246575342,3526.75,52.05,388.46
804,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2001,1339395718865.3,Shenyang,Asia,8.321808219178084,3526.75,52.05,388.46
805,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1470550015081.55,Beijing,Asia,12.864293628808865,3808.33,66.44,406.21
806,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1470550015081.55,Chengdu,Asia,17.223379501385036,3808.33,66.44,406.21
807,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1470550015081.55,Guangzhou,Asia,23.014958448753458,3808.33,66.44,406.21
808,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1470550015081.55,Shanghai,Asia,17.377229916897512,3808.33,66.44,406.21
809,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2002,1470550015081.55,Shenyang,Asia,9.257694444444448,3808.33,66.44,406.21
810,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2003,1660287965662.68,Beijing,Asia,12.725616438356145,4413.3,80.82,407.63
811,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2003,1660287965662.68,Chengdu,Asia,17.217287671232896,4413.3,80.82,407.63
812,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2003,1660287965662.68,Guangzhou,Asia,23.131181318681325,4413.3,80.82,407.63
813,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2003,1660287965662.68,Shanghai,Asia,17.23430136986301,4413.3,80.82,407.63
814,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2003,1660287965662.68,Shenyang,Asia,9.281263736263735,4413.3,80.82,407.63
815,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2004,1955347004963.27,Beijing,Asia,13.10142076502732,5121.83,95.21,420.33
816,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2004,1955347004963.27,Chengdu,Asia,17.190792349726777,5121.83,95.21,420.33
817,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2004,1955347004963.27,Guangzhou,Asia,22.796366120218583,5121.83,95.21,420.33
818,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2004,1955347004963.27,Shanghai,Asia,17.657049180327856,5121.83,95.21,420.33
819,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2004,1955347004963.27,Shenyang,Asia,9.620409836065576,5121.83,95.21,420.33
820,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2285965892360.54,Beijing,Asia,12.949945205479445,5819.12,109.6,428.09
821,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2285965892360.54,Chengdu,Asia,17.128986301369856,5819.12,109.6,428.09
822,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2285965892360.54,Guangzhou,Asia,22.836465753424665,5819.12,109.6,428.09
823,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2285965892360.54,Shanghai,Asia,17.284657534246577,5819.12,109.6,428.09
824,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2005,2285965892360.54,Shenyang,Asia,8.190657534246574,5819.12,109.6,428.09
825,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2006,2752131773355.16,Beijing,Asia,13.288931506849314,6431.91,124.21,439.85
826,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2006,2752131773355.16,Chengdu,Asia,18.08569863013698,6431.91,124.21,439.85
827,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2006,2752131773355.16,Guangzhou,Asia,23.235945205479435,6431.91,124.21,439.85
828,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2006,2752131773355.16,Shanghai,Asia,18.033205479452054,6431.91,124.21,439.85
829,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2006,2752131773355.16,Shenyang,Asia,8.399506849315074,6431.91,124.21,439.85
830,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2007,3550342737010.84,Beijing,Asia,13.750549450549444,6988.21,138.82,448.44
831,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2007,3550342737010.84,Chengdu,Asia,18.049862637362637,6988.21,138.82,448.44
832,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2007,3550342737010.84,Guangzhou,Asia,23.339175824175808,6988.21,138.82,448.44
833,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2007,3550342737010.84,Shanghai,Asia,18.19713498622588,6988.21,138.82,448.44
834,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2007,3550342737010.84,Shenyang,Asia,9.17743093922652,6988.21,138.82,448.44
835,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4594307032660.79,Beijing,Asia,12.705753424657548,7195.01,153.43,464.1
836,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4594307032660.79,Chengdu,Asia,17.28475274725276,7195.01,153.43,464.1
837,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4594307032660.79,Guangzhou,Asia,22.713489010989026,7195.01,153.43,464.1
838,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4594307032660.79,Shanghai,Asia,17.303994490358114,7195.01,153.43,464.1
839,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2008,4594307032660.79,Shenyang,Asia,8.659560439560435,7195.01,153.43,464.1
840,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2009,5101703073086.04,Beijing,Asia,12.60230769230769,7715.11,168.04,475.6
841,China,CHN,GDP (current US$),NY.GDP.MKTP.CD,2009,5101703073086.04,Chengdu,Asia,17.808708791208787,7715.11,168.04,475.6
